Review,Rating
"Certainly do what they say 'on the tin'
Speedy Delivery, Will use again.",1
"Faulty router needed to be replaced, told it would arrive on a certain date. It didn't. Called back, they blamed DPD and Queens death.Turns out they never sent it due to a technical issue. Apparently it can't be fixed so they had to request to cancel that request and put through another and wait 48hrs. After 48hrs turns out they made an error on the request so it didn't go through. Another 48 hours, the back office team ask if I received the item, bear in mind the replacement was never sent and they should already know that or could have easily checked, so back to waiting another 48hrs just to cancel a request that is stuck due to a technical issue they are aware of. Pretty poor service for what should be a simple resolution.",0
Helpful friendly staff.. Doing what's been agreed first time.,1
Excellent I just started to work on it and it found awesome,1
"Gerry Byrne
51 m
·
Shared with Public
A few months ago my wife and daughter were pulling out of a retail store car park when a Deliveroo rider rode straight across the front of the his bike hit the front wing he was riding on the pedestrian walkway opposite to the flow of traffic and came from behind a bush which was obscuring the view He then stood up and gave the most foul abuse to my wife and daughter and kicked the rear wing causing a dent and smashed her wing mirror off the car. I reported this to the Police but they said local cameras were insufficient to provide any help.
I reported this to Deliveroo but suprise suprise they cant identify any rider that was in the area at the time I have sent many emails with descriptions and pictures and exact locations as requested but they keep asking for order number and restaurant involved but this was not involved They are obviously ignoring the situation hoping it will go away.MY WARNING TO YOU IS IF YOU USE DELIVEROO IN ROMFORD YOU MAY COME UP AGAINST THE SAME PSYCO THAT WE DID AND IF YOU COMPLAIN TO HIM ABOUT YOUR ORDER LATE ETC WHAT WILL HE DO!!!!!!!!!
I CAN ASSURE YOU THAT DELIVEROO WILL DO NOTHING
PLEASE SHARE THIS TO WARN OTHERS",0
Great service from start to finish. Will defentility use again when need to.,1
Order came really quick and was the correct product i had ordered.,1
"The guys were punctual, polite, friendly and efficient.",1
"It's rubbish. Picture quality regularly reduces to worse than I thought it was possible to be, and it's surprising I can watch anything at all as the player often crashes and tells me there's some kind of error (no interenet connection, or ""we have detected screen recording software""). Garbage.",0
"I had a good experience in the shop as the assistant was very helpful and patient. My washing machine was delivered next day but unfortunately couldn't be installed as my previous machine had been hardwired, prompting the need for a more qualified installer. This was organised right away and when the second team arrived, they carried out the installation without a hitch.",1
"David B got back to me very quickly, in a personable way to resolve my issue. This resulted in a new hub being sent so I was back up and running at full speed in no time.",1
"Because I cant give you no stars, Awful service, impossible to contact customer support without going through multiple hoops, and then they cant resolve the problem .",0
"Expensive bottle of wine delivered withmtal security top still attached !
Deliveroo refused to rectify! I still cannot get to the wine!!!",0
Ellie was very helpful and my issue was resolved with ease,1
It did came little bit late however it was because the strike and royalmail but everything was there and was great,1
Still not received.was a Christmas present trying to contact studio is a nightmare.the assistant is rubbish!,0
I was very satisfied with my order and it was quick,1
Glasses arrived quickly. Good quality and pleased with the result.,1
I have had a problem with accessing my account for nearly two weeks took 4 days to get this resolved and got that frustrated that I wanted to cancel my passes and although I was paid till the 23rd of the month they cancelled this straight away also not able to log in and told 3 different reasons so I do not like been lied to,0
"My 5 Star Review is for Sidney in the Customer Service Department, not for Shell Energy itself. Our supply was transferred to Shell Energy in Sept 2021 from a smaller company which collapsed. We were emailed by Shell to confirm that we didn't need to take any action and that the handover of the account would all happen seemlessly. Months went by and we still hadn't received details of the new account, despite our chasing customer service and being told it was in the pipeline. More months went by and we still hadn't received a bill. Eventually someone admitted that the account hadn't been set up properly. We were then assured a bill would be generated on the next cycle. It didn't happen. We were then assured it would be generated on the next cycle. Again it didn't happen. Eventually, the lovely Sidney took ownership of the issue and, after several weeks, our account is set up properly and the first bill has been generated - it only taken 15 months!!! Sidney has been wonderful but our experience of Shell Energy hasn't been great, so far!",1
"It makes a change to be able to walk into a store , have someone available to speak to , and assist in making a purchase. Well Done ....far better than online!!",1
"I bought an OLED from Currys about 18 months ago for £1499. It started to show a fault in the display (solid rectangle box in the centre of the screen which had nothing to do with burn-in. a quick google search noted it was from faulty production line). It came with a 5 year warranty.

Having used Team Knowhow in the past and being less than impressed with the service received, therefore I took no great joy in sending it in for repair to them.

I made the call and was in a queue to be heard for about 15 minutes. After the wait the operator was well versed in asking what they needed to know and answered all of the questions I had.

It was to be collected on the Monday and arrive back (subject to delay) on the Saturday. A text arrived the night before and the collection was within that time. Likewise a text arrived the night before the TV was due to be returned, and it too arrived within the time specified.

The delivery drivers offered to screw the TV back into the stand but I declined this offer.

The TV arrived in the same condition I sent it in and the repair report noted the parts replaced (in this case a faulty OLED panel).

Overall I was very happy with the service received and has restored some faith I have for the company.

Much thanks.",1
Perfect ordered Saturday afternoon delivered Sunday morning couldn’t ask for anything more perfect 🤩,1
"I’m not a bot. Keenen provided excellent customer service and even though we ended the call without the outcome I initially wanted, the situation was made clear to me so I was still satisfied.",1
"Fast delivery, cheap tools 10/10",1
"Purchased a new cooker and the oven has packed up. The item is not even 3 year's old. I will never use Knowhow or Curry's ever again. I try and survive on benefits as I am unable to work due to health problems and now I have to find the money to buy a new cooker which I can't afford but I have no choice. Both knowhow and Curry's aren't interested and only offered me £107 to right to cooker off, so much for the environment.",0
"Ordered 2 items, returned both (Royal Mail collected from home address) one refunded, other is missing, this is going to apparently take 15 days to refund!!! The customer service advisor was useless, she couldn’t even explain the T&C’s of the refund policy, put me on hold to find it and 5 minutes later came back to say she couldn’t find it!! No manager available to speak to, she was apparently in a meeting!!!!
Can someone please explain why it takes 15 days? If this takes 15 days then a payment will be due and if I don’t pay then I’ll accrue interest!!!! Disgusting, absolutely fuming!!


Hi Marc
I called again and spoke to another advisor, she was much more helpful. She has sorted everything for me snd I have requested my account be closed. Thank you for your reply.",0
"I purchased an IPhone 13 Pro Max online and received a power bank instead. I was very suspicious when I received the package as it looked very slim and light , so I didn't opened it , I just pierced 1 inch hole in middle of the package to see what is inside. Now Currys are rejecting my claim despite the fact that I have the sealed package at home with a power bank inside instead of my IPHONE 13 Pro Max, have video recording talking to customer service when they told me that they have the phone on their possession and many other evidences . One of the advisors told me that they moved their call centre in South Africa and the advisors aren't trained properly. Such a disgraceful service 😒 . It is a shame because the in store staff are doing a great job.",0
My son is very happy with the product. There was a delay in it arriving but as soon as we contacted them their communication with us was excellent and the computer ended up arriving 2 days earlier than we expected much to the joy of our son. We highly recommend this company.,1
"Good advice by phone, and a quick delivery.",1
Service was great and fast! Love my new straighteners and heat pad. Didn’t take long to receive them. Would definitely recommend GHD to family and friends.,1
"They are now scrambling to get FTTP to all homes before proper reputable companies do. The sooner BT don't have the advantage, the better.",0
Great speedy service with no issues and prompt and fair price given. Would certainly use again.,1
"Decent products, honest condition assessments.
Prompt and friendly service.
Very pleased, will use Wex again.",1
Two cancellations the day before appointment then arrived late. Even then I had to chase.,0
"I am new on this platform and it is easy to access and navigate. It really has great opportunities that I will definitely try out.
Love the app",1
Do not use them. My data was leaked in the Optus thing. Money was taken from my account through this company. I have sent over 70 emails including proof it wasn’t me who made the transaction. STILL they won’t refund and are now blaming my bank. I have spoken to my bank and the fraud department of my bank and I have sent evidence to them and they still say it will take 5-7 days for refund YET they can take my money from an account not even using a real email address. My bank has said as soon as the funds are returned it will clear. They are saying no it’s my banks fault. Well I’ll believe a bank over a company listed in the UK yet the bank accounts are in Lithuania and NOW I’m getting emails from a Chinese account asking for more details to prove I deserve a refund. Absolute scum bags… HOW CAN I GIVE A RECEIPT NUMBER IF I DIDNT ORDER WHATEVER IT WAS!! They even said my email wasn’t linked to an account which is f$&king obvious BECAUSE I DONT HAVE AN ACCOUNT WITH THESE PEANUTS,0
"Have been with Vodafone for many years. Had a slight problem with messaging so went into Brent Cross Vodafone shop. The five people working there all ran away. One asked if my problem was simple and said no one could help me. I asked in that case, what was the point of the shop? He responded like a mad parrot about 4 times that he was a salesman and knew nothing about technical things and I would have to pay £25 to get someone else to solve my problem! I am so horrified that no one in a vast Vodafone shop can be bothered to help their customers. Vodafone - you are a disgrace! How do you get away with it?",0
No signal anywhere calls cut out because of loss of signal parental lock or something is on phone automatically with no way of removing it terrible network avoid,0
"Have spent last two months being pushed from pillar to post trying to get our washing machine fixed.First of all an engineer was booked about which we heard nothing for 3 weeks. We then recently called to chase it up each telephone operator saying we’re not on the system and pushing us on to another operator after nearly two hours on the phone back to the first operator who tells us that we need to speak to someone else !!?? The fact is we bought our washing machine from Currys with the Know How warranty and since then every month our bank account has had £4.50 a month direct debited by Curry's with a policy number next to it that Know How tel no: team says isn’t on their system. That can’t be the case as we’ve used the warranty with the same policy no: in the past and received a prompt service
I’m beyond disgusted with them and just feel we are being fobbed off to avoid the cost of repairing our washing machine. Although we used the warranty in the past and received a repair using the policy number, for the past few years haven’t made a claim. Will Currys refund us 3 years (£162 which would go a long way towards a new machine) of a warranty that we’ve used before but they say they don’t recognise!!!???
I’m beyond disgusted with this company!!!",0
"Very easy, no hassle, got a quote and the phone must of bin better than what they thought and gave me an extra £20 on top buzzin",1
"Great price, fast delivery on time and delivered by pleasant guy.",1
"Quality build, thank you so much, absolutely flawless.",1
Doesn’t even deserve a star still waiting on my refund QMF are scammers who take your money I have reported to trading standards and watch dog now this is my daughters Xmas present they ow me £309 for an iPhone 8 they should not be trading please avoid like the plague SCAMMERS,0
"Nobody still hasn’t emailed me about my parcel that I still have not received I’m getting really really annoyed now there was no attempt to deliver it to my address on Friday 10th April 2021 nobody did not come I was in all day so the driver must be lying..! I am not empresses none at all,this is an inconvenience,if the driver came wasn’t he meant to leave a slip in my door to let me know.? Yes he is meant to,did I have a slip? NO I DID NOT.. I made my order on the 7th April and all now no parcel and no further information either.. I will be taking this matter further",0
"DO NOT EVER USE THIS COMPANY.

I ordered a phone on 15th July 2020. It never arrived. After 20+ emails I still was no closer to receiving the phone. They fob you off constantly and never communicate with you. I ended up cancelling the order and it took MONTHS before I got the refund. Please look for a more reputable company to buy your mobile device.",0
"Very good company, very pleased",1
Despite being so close to Christmas staff were still really helpful and willing to resolve my queries. They even arranged next day delivery at no extra cost!,1
"Very easy process from ordering online, good communication regarding delivery and the delivery team were polite and friendly. The fridge freezer is fantastic and just what I wanted.",1
"And another day waiting

I bought a Mid Range OLED TV (LG55E6V) on the 15/01/2017, this came with a FREE 5 Year TeamKnowhow Warranty, as does the current Mid Range model (LG OLED55GX6LA) as shown in shop and on-line.

Note that if the warranty was not free and included I would not have bought the TV from Currys but gone to Richersounds, where I get a free 5 year warranty.

Know to a timeline of events

Returning from holiday on the 31st of July, TV would not turn on, it displayed a green vertical line and switched straight back off again.
Went into the Portsmouth Store on Saturday the 1st of August.
A collection of the TV was arranged for 3rd of August, the person who made the arrangements had both my mobile number and e-mail address.

On the 7th of August your tracking web-page stated that the TV arrived at your service/repair dept on the 3rd of August a few hours after pickup and was currently being repaired.

When I checked after the weekend (on the 10th of August), the web page asked me to call the 0344 561 1234 number. This I did and after having to wait about 25 minutes someone actually answered the phone.
Your agent informed me the reason I had to call was that they did not have me contact details (despite me giving them in store) and that the TV could not be repaired as the screen had died and spare parts were not available.
I was then told they were going to contact LG to see if they would replace the TV. It was also stated that the tracking web page would be updated, and until it was to ignore the request for me to call them.

After emailing the staff member that originally dealt with the return) on Tuesday (11th) and Wednesday for progress (as the tracking web page had not been updated), I was told it could take 5 days for LG to respond.

So 5 days would make it Friday the 14th, I gave them the benefit of waiting until the 19th. The web page had still not been updated and after waiting on the phone for 57 minutes and 48 seconds I was cut off.
So I went into the store to be told (and shown on the screen) that the TV had been declared irreparable and a voucher was being issued (which could take up to 3 days).

So today is the 3rd day, still the tracking page has not been updated, so I called 0344 561 1234 twice to get an update and both times after waiting about 34 minutes listening to some sort of music it changed to a ringing tone (waiting for someone your end to answer)
both times after a further 10 minutes or so the call was ended by your end. This caused me to have to go back into the store to get an update. I was told that there was now a voucher number but no amount had been as yet allocated.
The store operative called to find out what the value was only to be told that the voucher had not been validated as yet and this might be done on Monday or Tuesday.

I believe that the whole process (except for the first store visit) has been a shambles.
You have not met your 7 day repair or voucher for replacement promise (although I realize that in the current climate you are saying 12 days), to date it has been 18 days and we are still counting.
We feel that we have made all the effort and that we have had to travel into the store to get any sort of information or update.
Surely it does not take days for someone to press a button or enter a few lines of text into your system.

This has been dragging on for too long and we want it resolved as soon as possible.

Just to repeat, Non-repairable TV, so Issue a validated voucher. This surely should not take nearly a month.

Your store staff have tried to be helpful but the way your system works does not allow them to be of much help.",0
"Quick appointment, engineer on time and very efficient",1
"I had plenty of orders where restaurants or shops forgets to put some items in the bag, I am trying to reach support only to get refused the refunds. Scammers",0
"Lee and Tommy delivered my fridge freezer today both very polite and very helpful, took away all the packaging and even put blankets down to protect my carpet whilst bringing the fridge freezer through the house",1
"Good advice and after placing an order it was delivered by courier 24 hours later.
I don’t think you could have asked for anything better.",1
"I would not of given this Service any stars at all!!!!!!! The only reason it got 1 star as it would only let me access if given a star. So I'm taking my star back!!!!! We have paid into this insurance cover for our washing machine for 10 year's plus when purchasing the insurance cover we were told an engineer would be out within 2/3 days of breakdown, absolute rubbish. The machine stopped working Thursday 9 May, phoned team know how Friday 10 May, engineer would be with us 16th May I booked holiday off work and NO SHOW, I EVENTUALLY spoke to someone who told me that no one was coming , they did have my details but there had been a computer error and the engineer did not have the details to do repair,gave us another date for TODAY, GUESS WHAT??? ANOTHER NO SHOW engineer was sick , SICK ??? Not as sick as us!!!! Next date is 25th May!!!! That's a tad more than the 2/3 days of the guaranteed wait for repair !! Absolutely shocking Service, my husband wants to go to the store and demand the money back and that still might happen if we do not get the service we have paid for the last 10 years plus, we kept to our deal with the regular on time payments to this company but this has not been returned!!!!!!",0
Loved this app. Very helpful and convenient to use,1
"I would like to clarify that Aaron the person who was in customer service was extremely professional and helpful he offers everything that we need and helps us to have the best offer. I am very disappointed because carphone warehouse took £1 for my account apparently to verify my bank details and they suppose to give me back that £1 at the end they took £2 from my bank account and never refunded me that money and this is the second time that has happened to me. Two years ago was exactly the same I never received my money back, seems this is like a strategy to make money for their customers, is few but still is dishonest",0
"The delivery service and customer care is terrible!! We were having a washing machine delivered to our caravan we could only get delivery on a Wednesday or Friday so my husband and I took a day off work to be able to accommodate the delivery slots. We were given as expected a delivery window of 5hrs the night before which was fine and was also told we would get a call a couple of hours before delivery which would give a better idea of the delivery time. Or slot was between 11.20 and 3.20 by 4pm there was no call or delivery we called team know how for help and they could not contact the drivers and said to call back at 5pm which we did, they still could not contact the drivers but assured us that they must be running late but the machine would be delivered as promised. At 6pm I checked the tracking and it showed as delivered but certainly not to us. I called team know how again and they confirmed it had been delivered and signed for. The attitude of the customer service person at team know how was ridiculous It was it had been delivered what are you complaining about!! Although we were having the delivery to a holiday site curry’s were given full contact info and also told if there was any issues to ask at the office. They delivered the machine to the site without contacting us or asking at the office. Just left it at site. We had to work out where the machine was and then arrange for it to be delivered to us from where it was left. At an additional cost along with loss of income and a wasted day sitting about waiting for the delivery. Then also to re arrange installation for a different day as had been organised for the day of delivery!",0
Really good for price 40 wedding invitations cost about £20 posted really quickly and love how they turned out!! I would definitely use this website again for other invitations,1
"Great customer service we lots of knowledge, also parts delivered next day , fantastic",1
"Quick and easy, lady on phone so nice and reassuring. It was know effort to.buy online and next day delivery, fab!",1
I found the company efficient. The goods were well packed with fast delivery 🚚,1
Simple to use website with excellent range of products. Have used on a couple of occasions and with relevant codes have achieved excellent value. Prompt delivery with a quality product make it a no brainer. Have used for canvas prints and a book to mark a special event. I took out the free delivery option and pleased with the timescale in which goods arrived.,1
"I ordered a part on Wednesday lunchtime for express delivery next day which I paid for, 3days later it arrived.
What’s the point in paying for express delivery.",0
There is a lot of choice couldn't download the films any where but these had them,1
"Quality of there product, customer freindly staffs",1
"Delivered within 24 hrs of placing order , wasn’t expecting it for at least a week Thankyou",1
Excellent service with prompt abc helpful delivery,1
"Excellent. Good communication (both phone and website), schedules met, expectations exceeded.",1
Poor handling of lost delivery. An item was taken from the package by Yodel. Upon notifying Ebuyer they took over a month to make any progress whilst they had over £1000 of my money and I had no graphics card. I had to take further action with the credit card company and all of a sudden they refunded the payment.,0
I was very impressed with Jasmin Z from customer services. He was very helpful and informative and also listened. Very happy with my experience. Thank you Jasmin.,1
"Very fast delivery, seemed to progress over the weekend so we got the dehumidifier earlier than expected. So far no issues with the unit. I would say it was on the top end of the domestic scale, but suits our home and needs very well, so maybe we needed a bigger one.",1
"Fast service ,pleasant delivery people who seemed happy to help if any was needed. Full marks for the whole experience",1
"New order, promised to switch on in 14days. Oh, there might be a problem, but don't worry. I chat them, yeah there is a problem, we'll update you 1 week after your promised date. Oh you are really upset? Then we'll prioritise, we'll give an update in 2 days. yeah sorry you had to call us, yes, there is definitely a problem, we can give you an update 1 week after your promised date. No we can't give you a deadline, it's out of our hands.
REALLY! Cowboys, if they don't call me back within the promised 48hrs (yes 48hrs to get to talk to someone) then I'm walking away.

update 15th Dec: well they called back. A couple of times actually. it's 2 weeks on an dI still don't even have a date of when I'll get broadband. Can't find the words for how broken the customer support structure is - advisors are trying their best but no support for them to help me. Fingers crossed that Father Christmas will bring me broadband!
@TalkTalk BTW. Sick of talking! Just F'in move the cable from the BT box to the TalkTalk box and connect my house to the F'in Broadband! It's not launching a rocket to the Moon!",0
Its seems like a great app really easy to use and a fantastic idea.,1
"I came to follow up my review from a couple of days ago and all I can say is WOW! I read through the reviews which have posted since and see that Team Knowhow are providing poor service to majority of customers.

As per the follow up message that Dan from Team Knowhow had left for me, I emailed the letusknow address with all the details he specified. Has anyone replied? Of course not! Has the damaged dishwasher that they delivered to me been collected? Nope! Have they refunded my money? Don't be silly!

I continue to deal with incompetent advisers on their phone line and now find myself getting extremely frustrated and angry with them, something I do not normally do.

I would really urge people to not use this company!",0
"From easy to use website to having washing machine installed I was kept up to date at every stage. The two men who delivered the machine were polite, friendly and very efficient. They removed my old machine, unpacked and installed the new one and cleared all the rubbish. I was given a quick guide as how to use the new machine and they were on their way.",1
"Easy to order a new washing machine online, competitive price with quick delivery. Installation and removal of old appliance was also available.
Delivery was spot on time, with very helpful, friendly and quick AO staff.
Could not have been better, thank you",1
"Good price, prompt delivery, good Comms. Highly recommended.",1
"This is a company of crooks AVOID LIKE THE PLAGUE
I ordered an internet package for £34.99 when moving house as my bill had gone up to over £70 a month
I had huge difficulty getting hold of the confirmation email which was not sent through this or another property and asked twice for a confirmation email which they did not send
I then phoned them and they said that the order I made for a £34.99 package had gone through and they were sending me a hub.
I got my bill and it was over £80 because they managed to put me on a contract for twice that amount of money
When I complained I got this absolutely vile woman on the phone who miraculously sent through a confirmation email even though they had failed to do this twice and they refused to put it on the contract I ordered. This is a very clever and unethical way of ripping people off - failing to send out an email and then charging people to be on a different contract basically a SCAM",0
Quick delivery. Product exactly as described.,1
Great quality of the cards! I was so pleased with my order when my wedding thank you cards arrived !!,1
Simple payment process and my order arrived 3 business days after purchase,1
"PLEASE READ DO NOT USE
BEEN ADVISED MY LAPTOP IS REPAIRED AND READY FOR COLLECTION TRAVELLED
TO THE STORE TWICE TO BE ADVISED
THIS WAS AN ERROR AND THEY CAN LOCATE MY LAPTOP TWO WEEKS LATER AND THEY ADVISED THEY HAVE LOST MY LAPTOP CALLED UP TO CHASE THIS WAS LAUGHED AT BY A MEMBER OF STAFF PLEASE AVOID",0
Bought an iPad for my daughter an iPhone for my wife and had various screens repaired over the years. Good customer service and value for money,1
I have been a customer with Talktalk for many years now and have always found them to be very helpful.,1
Fast service and battery is doing it's job.,1
I spoke with a customer rep called Tiffany Lumley about a delivery problem and she was able to sort my problem to my satisfaction in a quick and friendly manner,1
Pictures are great.and they are always really quick.,1
Great staff and great service I wasn’t pushed into buying something I didn’t want or need,1
Three has the most terrible customer service ever. i requested a proof of usage 4 times and they still didn't sent it. They made me stay on the phone for over two hours and could not even come to a resolution. DO NOT GO WITH THREE!! K**** from the customer complaints team is particularly unhelpful.,0
It was very reassuring to be able to scan my computer to check what RAM I had already and what I needed to buy. The installation was simple and worked first time.,1
"Easy to use. Fast and reliable service.
Love my products, personalised calendars for the past three years and this year, two really nice coasters as a gift. Usually get some good discounts too. Would recommend Snapfish like a shot.",1
"Really pleased with my TV installation
Very helpful guy left everything clean and tidy would certainly recommend him",1
"Absolute joke, trying to cancel my subscription but still wanting to charge me for another 30 days. I understand you would normally give 30 days notice as that's your process etc but when my contract ended and I was automatically moved onto a rolling contract i still assumed that so when I called and enquired about the notice period to cancel, I was told I wouldn't need to give the 30 days as I wasn't tied down to a contract but now they want to charge me for another 30 days. Clearly I got advice off someone who didn't have a clue. Not happy and so glad I'm leaving Virgin Media. Was told there isn't a complaints no or team they could direct me to, talking to offshore suppprt teams is so frustrating.

Further to the below response from Beth. I would have given that 30 day notice if I was advised correctly in the first place which I wasn't when I enquired and your below response is no good to me now Beth, maybe pass that info on to the team/person that I spoke to on the previous occasion as I won't be returning to VM in the future.",0
"It was great experience for my last order. Ordered online ninja air fryer for collection in shop after couple of days. It’s came earlier for 1 day, received email and went to pick it up. Delivery process was very quick and easy. Happy with them and definitely come back when required to buy something else.",1
"This is by far the worst company to use! Anyone reading this please listen they are absolutely horrendous nothing gets sorted and it takes ages for them to send a technician. (Which is a BT technician that’s comes out but not sure if that’s my location or not) complete scumbags avoid at all costs!!! Only went with these because virgin said 20 days until going live and these said 14, oh hindsight is a beautiful thing. TOTAL CRETINS",0
"I've had my pc for a little while now and wanted to wait before leaving a review as I think it's important to fully evaluate things after a period of time, especially when there may have been issues.

I ordered a rather high end system and had a specific look and build in mind.
The ordering and configuration process was fluid and easy, their website is so easy to use.
I ordered the system with a Nivida Gpu, from the outset I was told there was a delay on these due to global problems, this in turn meant that my build time would be slower than the stated times.
Once I had ordered the build and while I waiting for it to progress into the build stage I added and removed several parts including adding multiple fans and in specific setup that the configuration tool didn't have the ability to do, this meant emailing them, explaining what I needed and then adding it to the order.
They did this with no trouble at all and they got everything I wanted exactly right.
The system arrived in perfect condition, fully set up as I had requested and cable managed about as good as if I'd done it myself so very happy with that.
A few months alter I had an issue with the Gpu, contacted support, spoke to a really helpful agent called Chris, who took me through various steps to try to resolve the issue remotely.
When this didn't work they shipped (next day) a new Gpu.
This now works flawlessly.

So from start to finish to after care, I have had exemplary service.
This is the 2nd build I have had from them and will be happy to take buisness back to them for another one when the time comes.

I am fully capable of building a system myself but when the costs of doing so are so near to what PCS charge for doing it, and they have on both occasions I've dealt with them done such an outstanding job, I really don't see the need to.

I would happily recommend using PCS to anyone looking to purchase a custom built system.",1
I found envirofone to be very professional and efficient. They processed the phone very quickly and the money hit my bank account anything a few days,1
"Ordered a iPhone XR on the 19th Sept and it still hasn't arrived. Cancelled the order and told refund would be in 14 working days, which seems to be the standard stalling response. Not sure if they will have the decency to make the refund according to others reviewers, so will no doubt have to raise a dispute through the credit card company. From the communications I've had you can only wonder if they actually had the phone or ever intended to dispatch it...?",0
"The incorrect part was supplied (although this was NOT the fault of FFX). Their customer service was excellent and the correct part was dispatched within 24 hours. This is a very honest firm to deal with, who takes customer satisfaction extremely seriously",1
I placed a Christians order last Monday based on the site stating orders are usually despatched within 24 hours. I hadn't received any notification by Thursday so messaged them. Two days later still no reply so messaged them again asking to cancel the order. The website wouldn't let me cancel the order. Raised a claim on PayPal and automatically received a refund notification saying I had to wait up to 30 WORKING DAYS. The fact I got an automatic refund shoes that they clearly get so many claims they issue refunds without paypal getting involved. I had the same issue last year and should have known better.,0
"I’ve bought 5 iPhones in total and I wouldn’t go anywhere else, ⭐️⭐️⭐️⭐️⭐️",1
Ordered Saturday afternoon and delivered before 7.30 am Sunday .,1
"They have got a website which is well laid out
From ordering my tumble dryer to the delivery service
It’s a first class service",1
"I changed the company to Vodaohone on the first day I didn't have internet, I got a backup and even that didn't work, I'm very disappointed that there are problems from the beginning",0
"Sadly this is the worst company i have ever dealt with , No phone no broadband since i joined 7 days ago. I have emailed Marina Storti and customer services and they have not responded or acknowledged my emails, they never call you back when they promise to its shockingly bad! I call every morning to ask what is going on as I cannot work from home and they just say they dont kow? Terrible experience right from the top!",0
Easy to view products and order online .Prompt delivery in 2days and really pleased with my purchase .It works great exceeded my expectations .So much easier to use than a corded Hoover.,1
"Absolutely disgusting company. Been sat waiting for our food for 2.5 hours, trying to ring the restaurant who keep putting the phone down, only just managed to get through to Deliveroo who’ve been useless and told us they can’t find the order? Despite taking the money out and having an order number but ok 👍🏼 Waste of money which we probably won’t get back now.",0
"Simon was so helpful and knowledgeable on my visit. Bought audio-technica deck and connected it to my 30 year old B & O Century 1000 music system, sounds terrific, great to here my LPs from the sixties and seventies",1
By far the best place to have custom PCs made. Super slick process. Very helpful support when it comes to designing and a clever website that guides you through the whole process. Clear communication with updates and great follow up. I have used PC Specialist a few times now and won't go anywhere else,1
"Ordered a fridge freezer from Currys, with a door reversal as it would be situated in a corner and difficult to access otherwise. Was told the high fee for this was 'because an engineer has to make sure it's done correctly for the door seals'.

They missed the original 4-hour delivery slot (all my food is defrosting in a chill bag waiting for the new fridge during this time) but call me at the point they *should* have arrived to ask what kind of installation I needed. Thought this was odd, but turns out as they were running late they said they hadn't got time to fit the door in the way I needed (and paid for). The chap eventually relented and said he'd do it 'as a favour', but panicked when he took the top off and said he wasn't familiar with the model, hadn't been trained and left it as it was. Off they went to the next delivery.

Cue an hour or so trying to get through to someone to arrange another visit. Someone came the following day (on time) and switched the door around as needed. However, there wasn't a necessary part, so wires were left exposed near a hinge, and after the fridge had been switched on for five minutes, the 'door open' alarm started going off every 20 seconds.

Loud. Relentless. Unstoppable. Like the Terminator, only more annoying. Every twenty seconds. You can hear it right through the house.

Called the manufacturer, and the earliest they could visit was 1 week's time. I think a shrieking fridge would crack an interrogation suspect in less time than that, going off every 20 seconds. Tried the Team Know How line and got forwarded to the manufacturers, who I'd already called.

It's clear they haven't a clue what they are doing, they're just an expensive subcontractor bluffing their way through jobs, and the products from Currys are shoddy, incomplete and sold with no care as to customer satisfaction at all. The first delivery guy to come around spent all of his time blaming and complaining about Currys and his lack of training, never once apologising that we were left without a working fridge. Where was this 'engineer' I had paid for? Chap clearly knew as much as I did about fridge doors. Second guy I called after the alarm kept going off just said 'we're out of the area now, good luck'.

Amazing that any company would want this organisation as their public-facing arm.",0
"The person I spoke to, Whaylon, was very helpful and dealt with my issue immediately,that's why I gave 5 stars. Its a pity Shell didn't issue me with a bill with my accurate readings instead of an overly inflated estimated bill.
Thank you Whaylon for your help 👍",1
"The delivery company (Arrow) was awful. They were rude and unhelpful.
I live in a block of 94 apartments. I told them the easiest way to bring the double cooker into my apartment. They would not believe me when I told them how to enter and threatened to take the oven away. I had to get our concierge to confirm to them where my apartment is in the building.
Because they entered the building the wrong way, it took them three times longer to reach my apartment.
I wanted them to leave the supply cable for the oven but they took it with the old oven.",0
"Great quality phone, fast delivery",1
"Great promotions!!!

In the other hand, it would be great to include again the Bitwig Studio again for free when buying anything at your website (what about Fl Studio by Image Line and Omnisphere by Spectrasonics? it would be awesome!).

Thanks and I wish you a happy new year 2023!!!",1
It helped me to know more about how I can work,1
"If the SIM doesn't work there is no way to contact Virgin via email, which is quite ridiculous for a mobile company.",0
Excellent customer service. Very helpful when I needed help.,1
"I visited the Hailsham store of Argos on the 11th January at about 10:30 am. I had young children in the car, one of who was asleep. I knew that waking him and bringing both children in the store would be very stressful for me but equally I didn’t want to leave them. I asked if I could collect my order from the door so I was near the car and could see it. A member of staff offered to stand at the door for me whilst I collected my product. This meant a lot as a busy mum. Then whilst outside I was putting a pram together that I just bought and a member of staff came out and offered to take the box away from me. It was very refreshing to have such good customer service and made my day a lot easier. Please could this be passed on to the store.",1
Brought as a present as I have one too brilliant brush especially if you have long hair.,1
Great service always get my order within a day or two at the most other mail order companies need to look at very as I waited over a week for my order from another mail order company keep up the good work very,1
It seems pretty cool so far. I'm experimenting with the app and still learning how to utilize it.,1
